id;weapon;name;price;rating;age;sales;Buff1;Buff2;Buff3;Debuff
riven_1424160;Kronen;Critatis;1600;C;> 1 day;Very Common;% Critical Damage;% Critical Chance;;
riven_1428102;Kronen;Cronitis;1600;C;> 1 day;Very Common;% Critical Damage;% Attack Speed;;% Melee Combo Efficiency
riven_1427114;Kronen;Visi-gelicron;1700;C-;> 1 day;Very Common;% Cold;% Critical Chance;% Damage;% Damage to Corpus
riven_1428531;Kronen;Acritor;1700;B;> 1 day;Very Common;% Critical Damage;Range;;% Finisher Damage
riven_1425278;Kronen;Cronitis;1800;C;> 1 day;Very Common;% Critical Damage;% Attack Speed;;% Damage to Grineer
riven_1428747;Kronen;Acri-gelidex;1800;C;new;Very Common;% Cold;% Critical Damage;% Status Chance;% Damage to Infested
riven_1429856;Kronen;Loctiata;1800;D;new;Very Common;Range;% Damage;;% Critical Chance for Slide Attack
riven_1423783;Kronen;Acridra;2000;B-;> 1 day;Very Common;% Attack Speed;% Critical Damage;;% Critical Chance for Slide Attack
riven_1424374;Kronen;Visi-locticron;2000;D;> 1 day;Very Common;% Damage;Range;% Critical Chance;% Slash
riven_1425124;Kronen;Vexi-acridra;2000;C;> 1 day;Very Common;% Critical Damage;% Electricity;% Attack Speed;% Finisher Damage
riven_1427431;Kronen;Acri-cronitor;2000;D;> 1 day;Very Common;% Critical Damage;Range;% Attack Speed;
riven_1425123;Kronen;Cronitis;2199;B-;> 1 day;Very Common;% Critical Damage;% Attack Speed;;% Finisher Damage
riven_1429760;Kronen;Croni-loctitis;2200;C-;new;Very Common;% Attack Speed;% Critical Damage;Range;Combo Duration
riven_1428376;Kronen;Crita-cronitor;2299;B+;> 1 day;Very Common;% Critical Chance;% Attack Speed;Range;% Finisher Damage
riven_1424590;Kronen;Igni-cronitis;2500;C;> 1 day;Very Common;% Attack Speed;% Critical Damage;% Heat;% Finisher Damage
riven_1427804;Kronen;Geli-acridra;2800;C-;> 1 day;Very Common;% Cold;% Critical Damage;% Attack Speed;% Damage to Corpus
riven_1422005;Kronen;Croni-toxitor;3000;C-;> 1 day;Very Common;Toxin;% Attack Speed;Range;% Critical Chance for Slide Attack
riven_1422017;Kronen;Visi-cronitor;3000;D;> 1 day;Very Common;% Damage;% Attack Speed;Range;% Critical Chance for Slide Attack
riven_1424298;Kronen;Acri-cronicron;3000;B-;> 1 day;Very Common;% Critical Chance;% Attack Speed;% Critical Damage;% Damage to Grineer
riven_1426026;Kronen;Crita-vexitis;3000;B;> 1 day;Very Common;% Electricity;% Critical Damage;% Critical Chance;% Critical Chance for Slide Attack
riven_1428619;Kronen;Locti-gelidra;3000;D;> 1 day;Very Common;% Attack Speed;% Cold;Range;% Status Duration
riven_1428220;Kronen;Critatis;3200;A-;> 1 day;Very Common;% Critical Damage;% Critical Chance;;% Melee Combo Efficiency
riven_1429932;Kronen;Acri-cronitox;3888;C;new;Very Common;% Attack Speed;% Critical Damage;Toxin;% Critical Chance for Slide Attack
riven_1426839;Kronen;Toxi-cronitis;4000;C+;> 1 day;Very Common;Toxin;% Attack Speed;% Critical Damage;% Damage to Infested
riven_1430350;Kronen;Acri-critadra;4000;B;new;Very Common;% Critical Chance;% Critical Damage;% Attack Speed;% Melee Combo Efficiency
riven_1425537;Kronen;Acri-critator;4300;B;> 1 day;Very Common;Range;% Critical Chance;% Critical Damage;% Melee Combo Efficiency
riven_1428827;Kronen;Acri-visitor;4300;D;new;Very Common;% Damage;Range;% Critical Damage;% Melee Combo Efficiency
riven_1425115;Kronen;Locti-cronitis;4490;C+;> 1 day;Very Common;% Critical Damage;% Attack Speed;Range;% Damage to Corpus
riven_1424909;Kronen;Visi-acricron;4495;C+;> 1 day;Very Common;% Damage;% Critical Damage;% Critical Chance;% Melee Combo Efficiency
riven_1425441;Kronen;Visi-cronitis;4500;C-;> 1 day;Very Common;% Attack Speed;% Damage;% Critical Damage;% Damage to Infested
riven_1425155;Kronen;Visitis;5000;C-;> 1 day;Very Common;% Damage;% Critical Damage;;% Finisher Damage
riven_1426794;Kronen;Crita-acritor;5000;C-;> 1 day;Very Common;% Critical Damage;Range;% Critical Chance;
riven_1426359;Kronen;Acri-loctidra;5800;B-;> 1 day;Very Common;% Attack Speed;% Critical Damage;Range;% Critical Chance for Slide Attack
riven_1428870;Kronen;Acri-hexadra;5999;C+;new;Very Common;% Attack Speed;% Status Chance;% Critical Damage;% Finisher Damage
riven_1423465;Kronen;Croni-critatis;6200;A;> 1 day;Very Common;% Attack Speed;% Critical Damage;% Critical Chance;% Finisher Damage

riven_1426450;Catchmoon;Ignilis;45;F;> 1 day;Common;% Heat;% Zoom;;% Multishot
riven_1421559;Catchmoon;Visiton;50;C+;> 1 day;Common;% Damage;% Impact;;% Weapon Recoil
riven_1422197;Catchmoon;Toxi-concidex;50;D;> 1 day;Common;Toxin;% Status Chance;% Projectile Speed;
riven_1422417;Catchmoon;Ignican;50;C-;> 1 day;Common;% Heat;% Multishot;;
riven_1426233;Catchmoon;Armanok;50;F;> 1 day;Common;% Magazine Capacity;Punch Through;;% Reload Speed
riven_1427977;Catchmoon;Vexitis;50;Buff Popularity;> 1 day;Common;% Critical Damage;% Electricity;;% Multishot
riven_1428267;Catchmoon;Igni-acrido;50;D;> 1 day;Common;% Heat;% Cold;% Critical Damage;
riven_1427973;Catchmoon;Toxido;55;F;> 1 day;Common;Toxin;% Cold;;
riven_1427607;Catchmoon;Argi-decican;60;D;> 1 day;Common;% Status Duration;% Damage to Grineer;% Multishot;
riven_1428213;Catchmoon;Hexa-scicon;65;F;> 1 day;Common;% Status Chance;% Slash;% Damage to Grineer;% Critical Chance
riven_1425216;Catchmoon;Crita-visibin;70;B;> 1 day;Common;% Damage;% Critical Chance;% Ammo Maximum;
riven_1430301;Catchmoon;Visi-conciton;90;C;new;Common;% Projectile Speed;% Impact;% Damage;% Zoom
riven_1425639;Catchmoon;Puramag;100;F;> 1 day;Common;% Damage to Infested;% Weapon Recoil;;% Reload Speed
riven_1430077;Catchmoon;Sati-deciata;100;C+;new;Common;% Damage;% Multishot;% Status Duration;% Damage to Corpus
riven_1430333;Catchmoon;Mantiata;100;C;new;Common;% Damage;% Damage to Corpus;;% Ammo Maximum
riven_1423997;Catchmoon;Satiata;120;B+;> 1 day;Common;% Multishot;% Damage;;
riven_1425571;Catchmoon;Visidex;120;C;> 1 day;Common;% Damage;% Status Chance;;% Projectile Speed
riven_1429626;Catchmoon;Acripha;120;D;new;Common;% Heat;% Critical Damage;;% Status Chance
riven_1424981;Catchmoon;Acri-visitox;150;B-;> 1 day;Common;Toxin;% Damage;% Critical Damage;
riven_1425226;Catchmoon;Croni-vexidex;150;D;> 1 day;Common;% Status Chance;% Electricity;% Fire Rate;
riven_1426395;Catchmoon;Toxi-acridex;150;D;> 1 day;Common;Toxin;% Status Chance;% Critical Damage;
riven_1429365;Catchmoon;Fevado;150;F;new;Common;% Reload Speed;% Cold;;% Damage to Infested
riven_1426928;Catchmoon;Cronican;199;C-;> 1 day;Common;% Fire Rate;% Multishot;;% Status Duration
riven_1421062;Catchmoon;Crita-mantidex;200;C-;> 1 day;Common;% Status Chance;% Damage to Corpus;% Critical Chance;% Damage to Grineer
riven_1425359;Catchmoon;Hexa-acricron;200;B-;> 1 day;Common;% Critical Chance;% Status Chance;% Critical Damage;
riven_1426426;Catchmoon;Hexa-fevacak;200;F;> 1 day;Common;% Status Chance;% Puncture;% Reload Speed;% Ammo Maximum
riven_1423353;Catchmoon;Manti-acrican;250;C;> 1 day;Common;% Critical Damage;% Multishot;% Damage to Corpus;
riven_1428911;Catchmoon;Visican;250;B+;new;Common;% Damage;% Multishot;;
riven_1429636;Catchmoon;Acri-zetican;250;C;new;Common;% Critical Damage;% Weapon Recoil;% Multishot;
riven_1429639;Catchmoon;Sci-satitis;250;C;new;Common;% Slash;% Critical Damage;% Multishot;
riven_1429641;Catchmoon;Acri-ampican;250;C;new;Common;% Ammo Maximum;% Critical Damage;% Multishot;
riven_1430044;Catchmoon;Crita-satisus;280;B-;new;Common;% Multishot;% Slash;% Critical Chance;
riven_1423200;Catchmoon;Hera-visican;300;C+;> 1 day;Common;% Multishot;% Zoom;% Damage;
riven_1427317;Catchmoon;Crita-argiata;300;B;> 1 day;Common;% Damage to Grineer;% Critical Chance;% Damage;
riven_1428843;Catchmoon;Vexinak;300;F;new;Common;% Electricity;% Projectile Speed;;% Ammo Maximum
riven_1427021;Catchmoon;Critadra;350;C;> 1 day;Common;% Fire Rate;% Critical Chance;;% Damage to Grineer
riven_1427965;Catchmoon;Visi-satinak;350;D;> 1 day;Common;% Projectile Speed;% Damage;% Multishot;% Critical Damage
riven_1423070;Catchmoon;Igni-visicron;400;B-;> 1 day;Common;% Damage;% Heat;% Critical Chance;% Magazine Capacity
riven_1424206;Catchmoon;Arma-acrican;400;C+;> 1 day;Common;% Multishot;% Critical Damage;% Magazine Capacity;% Zoom
riven_1424849;Catchmoon;Geliata;400;C+;> 1 day;Common;% Cold;% Damage;;% Puncture
riven_1427551;Catchmoon;Acri-manticron;449;C+;> 1 day;Common;% Critical Chance;% Damage to Corpus;% Critical Damage;
riven_1422096;Catchmoon;Visicron;499;A+;> 1 day;Common;% Critical Chance;% Damage;;% Weapon Recoil
riven_1422276;Catchmoon;Acricron;499;B+;> 1 day;Common;% Critical Chance;% Critical Damage;;
riven_1423137;Catchmoon;Visi-cronitis;500;B-;> 1 day;Common;% Fire Rate;% Critical Damage;% Damage;% Status Duration
riven_1424845;Catchmoon;Geliata;600;C+;> 1 day;Common;% Cold;% Damage;;% Puncture
riven_1428714;Catchmoon;Visican;700;A;new;Common;% Damage;% Multishot;;% Impact
riven_1421401;Catchmoon;Visi-satido;1200;B;> 1 day;Common;% Damage;% Cold;% Multishot;% Damage to Infested
riven_1422278;Catchmoon;Acrican;1999;B;> 1 day;Common;% Multishot;% Critical Damage;;% Damage to Infested
riven_1424798;Catchmoon;Igni-acriata;2499;B-;> 1 day;Common;% Damage;% Heat;% Critical Damage;
riven_1424833;Catchmoon;Geliata;2500;C+;> 1 day;Common;% Cold;% Damage;;% Puncture
riven_1429590;Catchmoon;Visi-critatis;3000;A+;new;Common;% Damage;% Critical Chance;% Critical Damage;% Damage to Infested
riven_1425498;Catchmoon;Sati-acrilis;10000;C-;> 1 day;Common;% Multishot;% Critical Damage;% Zoom;% Slash

riven_1425180;Nukor;Acri-zeticron;300;C-;> 1 day;Common;% Critical Chance;% Critical Damage;% Weapon Recoil;% Status Duration
riven_1429580;Nukor;Ignibin;300;F;new;Common;% Ammo Maximum;% Heat;;
riven_1429743;Nukor;Zeti-visitak;300;D;new;Common;% Weapon Recoil;% Damage;% Reload Speed;
riven_1430086;Nukor;Ampido;300;F;new;Common;% Ammo Maximum;% Cold;;
riven_1429334;Nukor;Sati-ignides;335;D;new;Common;% Status Duration;% Heat;% Multishot;
riven_1426786;Nukor;Visi-fevacron;350;C-;> 1 day;Common;% Damage;% Critical Chance;% Reload Speed;% Status Chance
riven_1428325;Nukor;Ignitox;350;F;> 1 day;Common;% Heat;Toxin;;
riven_1430278;Nukor;Geli-ignidra;350;D;new;Common;% Fire Rate;% Cold;% Heat;% Zoom
riven_1430253;Nukor;Manti-igniata;370;D;new;Common;% Damage;% Heat;% Damage to Corpus;
riven_1424481;Nukor;Armalis;400;F;> 1 day;Common;% Zoom;% Magazine Capacity;;
riven_1426336;Nukor;Vexi-lexiata;400;D;> 1 day;Common;% Damage;Punch Through;% Electricity;
riven_1423645;Nukor;Pura-vexitis;420;D;> 1 day;Common;% Critical Damage;% Electricity;% Damage to Infested;% Weapon Recoil
riven_1428807;Nukor;Saticron;477;B+;new;Common;% Critical Chance;% Multishot;;% Weapon Recoil
riven_1424142;Nukor;Hexa-gelipha;500;F;> 1 day;Common;% Heat;% Status Chance;% Cold;
riven_1425775;Nukor;Visi-critado;500;C+;> 1 day;Common;% Critical Chance;% Damage;% Cold;
riven_1425891;Nukor;Igni-fevacan;500;D;> 1 day;Common;% Multishot;% Heat;% Reload Speed;% Damage to Corpus
riven_1427547;Nukor;Vexiata;500;C-;> 1 day;Common;% Damage;% Electricity;;% Status Chance
riven_1429277;Nukor;Igniata;500;D;new;Common;% Heat;% Damage;;% Multishot
riven_1429589;Nukor;Manti-acricron;500;C;new;Common;% Critical Damage;% Critical Chance;% Damage to Corpus;% Reload Speed
riven_1430173;Nukor;Visi-lexitis;500;C;new;Common;% Damage;Punch Through;% Critical Damage;
riven_1430319;Nukor;Visitis;520;B;new;Common;% Damage;% Critical Damage;;
riven_1422164;Nukor;Acritox;600;D;> 1 day;Common;% Critical Damage;Toxin;;
riven_1430420;Nukor;Vexi-satidex;600;D;new;Common;% Status Chance;% Electricity;% Multishot;% Damage to Grineer
riven_1430424;Nukor;Igni-hexanok;600;F;new;Common;% Status Chance;Punch Through;% Heat;
riven_1427524;Nukor;Acri-hexades;650;D;> 1 day;Common;% Status Chance;% Critical Damage;% Status Duration;
riven_1427785;Nukor;Arma-visican;650;B+;> 1 day;Common;% Magazine Capacity;% Multishot;% Damage;% Damage to Infested
riven_1428529;Nukor;Vexi-fevacan;700;D;> 1 day;Common;% Electricity;% Reload Speed;% Multishot;
riven_1429089;Nukor;Acri-armacron;720;C+;new;Common;% Magazine Capacity;% Critical Chance;% Critical Damage;% Weapon Recoil
riven_1421066;Nukor;Crita-visinok;800;C+;> 1 day;Common;Punch Through;% Critical Chance;% Damage;
riven_1427664;Nukor;Satitis;800;B-;> 1 day;Common;% Critical Damage;% Multishot;;% Damage to Grineer
riven_1420979;Nukor;Satiata;888;B;> 1 day;Common;% Multishot;% Damage;;
riven_1423135;Nukor;Igni-critatox;1000;C-;> 1 day;Common;% Heat;% Critical Chance;Toxin;% Reload Speed
riven_1423614;Nukor;Visi-saticon;1000;C;> 1 day;Common;% Damage;% Damage to Grineer;% Multishot;
riven_1424725;Nukor;Acriata;1000;C+;> 1 day;Common;% Critical Damage;% Damage;;% Status Chance
riven_1428111;Nukor;Geli-satitis;1000;C;> 1 day;Common;% Critical Damage;% Cold;% Multishot;% Damage to Grineer
riven_1426930;Nukor;Sati-critatio;1090;C;> 1 day;Common;% Critical Chance;% Multishot;% Electricity;% Ammo Maximum
riven_1421435;Nukor;Toxi-critatis;1100;C+;> 1 day;Common;% Critical Damage;Toxin;% Critical Chance;% Reload Speed
riven_1427936;Nukor;Crita-satitio;1100;B;> 1 day;Common;% Electricity;% Multishot;% Critical Chance;% Damage to Infested
riven_1429930;Nukor;Acri-critadex;1100;C;new;Common;% Status Chance;% Critical Chance;% Critical Damage;
riven_1427531;Nukor;Hexa-satitis;1200;C;> 1 day;Common;% Multishot;% Status Chance;% Critical Damage;% Ammo Maximum
riven_1424198;Nukor;Sati-acridex;1250;C;> 1 day;Common;% Status Chance;% Critical Damage;% Multishot;
riven_1428868;Nukor;Visican;1400;B;new;Common;% Damage;% Multishot;;
riven_1430020;Nukor;Acri-hexacron;1500;C+;new;Common;% Critical Damage;% Status Chance;% Critical Chance;% Damage to Corpus
riven_1424179;Nukor;Visi-lexicron;1800;C+;> 1 day;Common;% Critical Chance;Punch Through;% Damage;
riven_1422280;Nukor;Satiata;1999;S;> 1 day;Common;% Multishot;% Damage;;% Damage to Infested
riven_1423322;Nukor;Crita-hexaata;2000;B+;> 1 day;Common;% Status Chance;% Damage;% Critical Chance;% Weapon Recoil
riven_1427996;Nukor;Visi-satitis;2000;C+;> 1 day;Common;% Critical Damage;% Multishot;% Damage;% Status Chance
riven_1428464;Nukor;Critacan;2000;C+;> 1 day;Common;% Multishot;% Critical Chance;;% Fire Rate
riven_1424475;Nukor;Acri-satiata;2500;B;> 1 day;Common;% Multishot;% Damage;% Critical Damage;
